Code,Name,Market,Marcap,corp_code,EPS,EPS_diluted,revenue,gross_profit,op_income,net_income,total_assets,current_assets,current_liab,total_liab,equity,data_year,fs_div,Sector,price,PER,sector_median_per,fair_price_market,gap_market,fair_price_sector,gap_sector,signal
204320,HL만도,KOSPI,2530988768000,1042775,2767.0,,8848181871751.0,1323249482554.0,358760766831.0,158249191839.0,7052043027166.0,3676853130994.0,2900489614702.0,4379288260980.0,2672754766186.0,2024.0,CFS,자동차/부품,52700,19.045898084568126,8.09921390982161,87085.12252505419,0.6524691181224704,22410.524888476397,-0.5747528484160076,⚠️ 주의
004800,효성,KOSPI,2516083172100,117188,7510.0,,2272756398560.0,519612464605.0,221133379310.0,484258153404.0,4340864429768.0,1021710482736.0,1351828011529.0,4340864429768.0,2504438694987.0,2024.0,CFS,소재/철강,140600,18.721704394141145,60.75709779179811,236360.41567154208,0.6810840374931869,456285.8044164038,2.2452759915818192,🔥 강력
030000,제일기획,KOSPI,2450378092500,148276,2049.0,2049.0,,,320720587990.0,208342984365.0,3306550192963.0,2723977664902.0,1564856744000.0,3306550192963.0,1474033393149.0,2024.0,CFS,엔터/미디어,20600,10.053684724255735,27.697013518832733,64487.68198548465,2.130469999295371,56751.18070008827,1.7549116844703043,🔥 강력
005440,현대지에프홀딩스,KOSPI,2436784224630,105280,4483.0,,7409277127000.0,2109219238000.0,198099994000.0,791959780000.0,,3874977499000.0,2024324094000.0,,,2024.0,CFS,지주,14370,3.2054427838501005,25.620485024187783,141092.37595945713,8.818536949161944,114856.63436343383,6.992806845054546,🔥 강력
018670,SK가스,KOSPI,2403763440000,144164,19926.0,19841.0,7095902060317.0,607792768526.0,287176575159.0,177768044603.0,7539621970135.0,2608910830555.0,2021018622987.0,4801285742388.0,2738336227747.0,2024.0,CFS,에너지/화학,243500,12.22021479474054,17.88002329644729,627126.1841106721,1.575466875197832,356277.3442050087,0.4631513109035265,🔥 강력
383220,F&F,KOSPI,2401853602500,1568413,9504.0,,,1246992536124.0,450737459737.0,355959818501.0,2285904738684.0,636793849985.0,522109298846.0,2285904738684.0,1577298222080.0,2024.0,CFS,유통/소비재,61600,6.481481481481482,20.4177545691906,299117.0959443856,3.8557970120841825,194050.33942558744,2.150167847817978,🔥 강력
001430,세아베스틸지주,KOSPI,2374072277800,106669,564.0,564.0,3636063257694.0,258024229486.0,52332166350.0,20273054942.0,3826646864046.0,1712680355639.0,1137233323820.0,1795239994311.0,2031406869735.0,2024.0,CFS,지주,68900,122.16312056737588,25.620485024187783,17750.635744174397,-0.7423710341919536,14449.95355364191,-0.7902764360864744,— 고평가
081660,미스토홀딩스,KOSPI,2365241472000,195229,1417.0,1417.0,,2237830441572.0,360803535166.0,207722009422.0,5536390124625.0,2462449282236.0,1233701673828.0,2800091219487.0,5536390124625.0,2024.0,CFS,지주,42250,29.81651376146789,25.620485024187783,44596.89866931759,0.05554789749864119,36304.22727927409,-0.14072834841954812,⚠️ 주의
007340,DN오토모티브,KOSPI,2325806883750,116949,6222.0,,3434542268000.0,896748518000.0,522916807000.0,318229010000.0,5006031529000.0,1964801236000.0,1334190771000.0,5006031529000.0,2170771614000.0,2024.0,CFS,자동차/부품,39250,6.308261009321762,8.09921390982161,195823.5028373282,3.9891338302504002,50393.30894691006,0.28390596043082955,🔥 강력
004370,농심,KOSPI,2314445281000,108241,27202.0,26747.0,3937893872782.0,965542188520.0,163073931930.0,157630314203.0,3597461570702.0,1743739590775.0,678174791731.0,924886441245.0,2672575129457.0,2024.0,CFS,유통/소비재,374000,13.748989044923167,20.4177545691906,856121.9743138865,1.289096188005044,555403.7597911226,0.4850367908853546,🔥 강력
023590,다우기술,KOSPI,2283710805300,176914,8246.0,7756.0,11625798455732.0,1932353644384.0,1174681942719.0,852762689452.0,57147924043319.0,47687656704946.0,47941097923479.0,50855367307244.0,6292556736075.0,2024.0,CFS,IT/전자,47650,5.778559301479505,43.71708302797009,259524.36586252143,4.446471476653126,360491.06664864137,6.5653948929410575,🔥 강력
192820,코스맥스,KOSPI,2225638714900,1009789,7562.0,,2166089636742.0,418207304227.0,175395279105.0,88417411666.0,1933713489313.0,940910911301.0,1114158039590.0,1424903002848.0,508810486465.0,2024.0,CFS,유통/소비재,193500,25.5884686590849,20.4177545691906,237996.99910894822,0.2299586517258306,154399.0600522193,-0.202072041073802,⚠️ 주의
002790,아모레퍼시픽홀딩스,KOSPI,2156120676000,154462,2786.0,2786.0,4259886701995.0,3059399831769.0,249277525878.0,652873028811.0,8540521424208.0,2583268440605.0,1138099827158.0,1548821316419.0,6991700107789.0,2024.0,CFS,유통/소비재,27750,9.960516870064609,20.4177545691906,87683.10493487566,2.1597515291847085,56883.86422976501,1.049868981252793,🔥 강력
475150,SK이터닉스,KOSPI,2021867115800,1817081,677.0,671.0,332151737229.0,56469483067.0,37637399717.0,22380995585.0,731694676657.0,255027256240.0,297066304665.0,731694676657.0,241972753239.0,2024.0,CFS,에너지/화학,51800,76.51403249630724,17.88002329644729,21307.05744469161,-0.5886668446970732,12104.775771694816,-0.7663170700445016,— 고평가
000500,가온전선,KOSPI,1894186667500,104768,3270.0,3270.0,1727103680000.0,116630037000.0,45011778000.0,25355195000.0,1042884426000.0,654804752000.0,518334366000.0,1042884426000.0,453705043000.0,2024.0,CFS,소재/철강,114400,34.984709480122326,60.75709779179811,102915.92000611752,-0.10038531463183985,198675.70977917983,0.7366757847830405,⚠️ 주의
161890,한국콜마,KOSPI,1810509405900,939331,3830.0,3830.0,2452063980463.0,698925522349.0,193850424348.0,125324615188.0,3126693019808.0,858706005147.0,1215031627082.0,3126693019808.0,1505731966547.0,2024.0,CFS,유통/소비재,78200,20.4177545691906,20.4177545691906,120540.66471664529,0.541440725276794,78200.0,0.0,⚠️ 주의
073240,금호타이어,KOSPI,1792504190880,481454,1131.0,1131.0,4532177923979.0,1382249445688.0,588591711860.0,351617959521.0,5362836776663.0,2335000622135.0,2258019237755.0,5362836776663.0,1904822013747.0,2024.0,CFS,자동차/부품,6250,5.526083112290009,8.09921390982161,35595.68976358377,4.6953103621734025,9160.210932008242,0.46563374912131866,🔥 강력
462870,시프트업,KOSPI,1790174719000,1384787,2734.0,2659.0,,,152676273166.0,147973272692.0,803831909889.0,768171881980.0,28585967115.0,803831909889.0,764404135605.0,2024.0,OFS,엔터/미디어,29800,10.899780541331383,27.697013518832733,86046.52149746951,1.8874671643446146,75723.6349604887,1.5410615758553252,🔥 강력
058470,리노공업,KOSDAQ GLOBAL,8512863645000,369657,7463.0,7463.0,278186189427.0,138166081317.0,124201343872.0,113279046428.0,657443780756.0,449498090730.0,30614692642.0,34814668593.0,622629112163.0,2024.0,OFS,IT/전자,107300,14.37759614096208,43.71708302797009,234881.1960261942,1.1890139424622013,326260.5906377408,2.040639241731042,🔥 강력
214370,케어젠,KOSDAQ,6016080000000,549891,658.0,658.0,82585947786.0,55317323136.0,34249787129.0,32313654383.0,240696868067.0,96406401615.0,8066161756.0,240696868067.0,222977779434.0,2024.0,CFS,바이오/제약,105000,159.5744680851064,59.18174250638633,20709.07503487013,-0.8027707139536179,38941.586569202205,-0.629127746959979,— 고평가
039030,이오테크닉스,KOSDAQ GLOBAL,5291246725000,246417,3870.0,3870.0,320945496298.0,89025389191.0,31201085341.0,42670270031.0,653015311226.0,445645616892.0,48106248426.0,653015311226.0,603031420844.0,2024.0,CFS,IT/전자,423500,109.43152454780362,43.71708302797009,121799.57505311156,-0.7123976976313777,169185.11131824425,-0.6005074112910407,— 고평가
095340,ISC,KOSDAQ GLOBAL,5235673326000,572905,2671.0,2622.0,174480093980.0,74397761444.0,44784268057.0,54898977342.0,,405104881247.0,52271209748.0,,582882970486.0,2024.0,CFS,IT/전자,238500,89.29239985024336,43.71708302797009,84063.73771753514,-0.6475314980396849,116768.32876770811,-0.5104053301144315,— 고평가
403870,HPSP,KOSDAQ GLOBAL,4213760000000,1288827,1056.0,1035.0,181401607828.0,129611645669.0,93945693775.0,86280231062.0,319896333507.0,237711760468.0,40960057034.0,319896333507.0,277910828155.0,2024.0,OFS,IT/전자,48750,46.16477272727273,43.71708302797009,33235.23288270951,-0.3182516331751895,46165.23967753642,-0.053020724563355534,— 고평가
214150,클래시스,KOSDAQ GLOBAL,3483584190600,1061327,1517.0,1509.0,,191127529489.0,122442594301.0,97543753801.0,608378808831.0,234201823223.0,128903651305.0,608378808831.0,452643914758.0,2024.0,CFS,바이오/제약,51700,34.080421885299934,59.18174250638633,47744.174510483266,-0.0765149997972289,89778.70338218806,0.7365319803131153,⚠️ 주의
083650,비에이치아이,KOSDAQ,3388409062500,409788,633.0,,404741038609.0,59118017516.0,21927258374.0,19585052430.0,524776405785.0,247320460329.0,379905605041.0,524776405785.0,116446559547.0,2024.0,CFS,방산/중공업,99200,156.71406003159558,35.40191586838817,19922.256074578712,-0.7991708056998115,22409.412744689715,-0.7740986618478859,— 고평가
036930,주성엔지니어링,KOSDAQ GLOBAL,3383825608800,252135,2272.0,2272.0,409393371588.0,248966783783.0,97196211588.0,106814110967.0,986824795276.0,398129947454.0,191704927851.0,986824795276.0,566590299600.0,2024.0,CFS,건설/부동산,77400,34.066901408450704,26.209021212548798,71506.1071112841,-0.07614848693431393,59546.89619491087,-0.2306602558797045,— 고평가
214450,파마리서치,KOSDAQ GLOBAL,3376635600000,970453,8941.0,8941.0,350115068641.0,251237257221.0,126050757121.0,88943035620.0,855700916352.0,554541963954.0,82817556411.0,855700916352.0,569440798163.0,2024.0,CFS,바이오/제약,312500,34.95134772396823,59.18174250638633,281397.93295862287,-0.09952661453240681,529143.9597496002,0.6932606711987205,⚠️ 주의
357780,솔브레인,KOSDAQ GLOBAL,3329226248000,1489648,15296.0,15296.0,863356156458.0,246389216344.0,167948756594.0,119611878137.0,1168214133834.0,521491176326.0,123720340559.0,1168214133834.0,1037335849194.0,2024.0,CFS,IT/전자,427000,27.915794979079497,43.71708302797009,481407.3126647014,0.1274175940625326,668696.5019958306,0.5660339625195095,🔥 강력
145020,휴젤,KOSDAQ GLOBAL,3285176811000,888347,12520.0,11988.0,373046885998.0,287175496572.0,166229170618.0,143134582847.0,939439325841.0,522925414568.0,61079734078.0,939439325841.0,840812000743.0,2024.0,CFS,바이오/제약,256500,20.487220447284344,59.18174250638633,394038.9353139423,0.5362141727639077,740955.4161799569,1.8887150728263427,🔥 강력
237690,에스티팜,KOSDAQ GLOBAL,3137747626000,871833,1780.0,1780.0,,96162795005.0,27692533192.0,32463839888.0,721875709831.0,330078457410.0,133281223062.0,,721875709831.0,2024.0,CFS,바이오/제약,151000,84.8314606741573,59.18174250638633,56021.50997274899,-0.6289966226970266,105343.50166136767,-0.302360916149883,— 고평가
084370,유진테크,KOSDAQ,2965335834800,531014,2845.0,2838.0,338067812312.0,165702800465.0,61177012897.0,65440277257.0,539499743575.0,391289214675.0,83383640937.0,539499743575.0,435742335000.0,2024.0,CFS,IT/전자,128500,45.16695957820738,43.71708302797009,89539.99768116341,-0.3031906795240201,124375.10121457491,-0.03210037965311353,— 고평가
064760,티씨케이,KOSDAQ GLOBAL,2828392248000,245472,6167.0,6167.0,275724843444.0,104138745044.0,80747924196.0,71994036570.0,563519610069.0,405757965821.0,44574894545.0,563519610069.0,516254748314.0,2024.0,OFS,IT/전자,230000,37.295281336143994,43.71708302797009,194092.50112468709,-0.15611956032744745,269603.2510334916,0.17218804797170248,⚠️ 주의
178320,서진시스템,KOSDAQ,2818956960000,838005,1696.0,1364.0,1213752801436.0,213424277129.0,108700662517.0,83921126833.0,2103214252543.0,1141566418825.0,884795098474.0,2103214252543.0,875584263726.0,2024.0,CFS,IT/전자,49200,29.00943396226415,43.71708302797009,53377.79826616982,0.08491459890589062,74144.17281543727,0.5069953824275868,🔥 강력
068760,셀트리온제약,KOSDAQ,2677817062600,541349,531.0,530.0,477835307770.0,122010870123.0,37222949682.0,21966117520.0,669462477938.0,391673280914.0,247650113121.0,669462477938.0,396921557126.0,2024.0,OFS,바이오/제약,59000,111.11111111111111,59.18174250638633,16712.034716589726,-0.7167451742950894,31425.50527089114,-0.46736431744252305,— 고평가
058610,에스피지,KOSDAQ,2672371880000,220686,591.0,591.0,388476767485.0,63687613191.0,12335226942.0,13113747075.0,397514155964.0,267611617008.0,118946486396.0,397514155964.0,254135688485.0,2024.0,CFS,IT/전자,113800,192.5549915397631,43.71708302797009,18600.40022128913,-0.8365518433981622,25836.796069530323,-0.7729631276842679,— 고평가
263750,펄어비스,KOSDAQ GLOBAL,2666285982500,1152470,982.0,982.0,,,,60343569967.0,1142821061456.0,453262511474.0,133158155310.0,1142821061456.0,805974577846.0,2024.0,CFS,엔터/미디어,40700,41.44602851323829,27.697013518832733,30906.248760246912,-0.24063270859344196,27198.467275493746,-0.33173299077410945,— 고평가
005290,동진쎄미켐,KOSDAQ,2560441801200,118804,3010.0,3010.0,,364457457526.0,208225729660.0,143484559745.0,2016989003189.0,1082970678911.0,722768727205.0,996558402618.0,1020430600571.0,2024.0,CFS,IT/전자,48200,16.01328903654485,43.71708302797009,94733.00281908677,0.9654149962466135,131588.41991418996,1.7300502056885882,🔥 강력
257720,실리콘투,KOSDAQ,2355118458000,982023,1990.0,1981.0,691522368911.0,232826970951.0,137575012281.0,120738196347.0,457759144111.0,297095793185.0,189336374914.0,196171192588.0,261587951523.0,2024.0,CFS,유통/소비재,39000,19.597989949748744,20.4177545691906,62630.7892391969,0.6059176727999205,40631.33159268929,0.041829015197161284,🔥 강력
035900,JYP Ent.,KOSDAQ GLOBAL,2352250970400,258689,2951.0,2951.0,601787883332.0,256381549018.0,128262269240.0,97714913917.0,678782059891.0,362268599891.0,174828773094.0,678782059891.0,482881501386.0,2024.0,CFS,엔터/미디어,63600,21.552016265672652,27.697013518832733,92876.11007279903,0.46031619611319224,81733.88689407539,0.28512400776848096,🔥 강력
041510,에스엠,KOSDAQ GLOBAL,2248258558000,260930,795.0,795.0,989725343114.0,307235206265.0,87296655446.0,818849820.0,1419108143782.0,814044282096.0,484572824709.0,1419108143782.0,829079862089.0,2024.0,CFS,엔터/미디어,93300,117.35849056603773,27.697013518832733,25020.842937267105,-0.7318237627302561,22019.125747472022,-0.7639965086015861,— 고평가
218410,RFHIC,KOSDAQ,2148173457800,1078178,995.0,995.0,114875963020.0,35648403400.0,1529788265.0,19698779772.0,482949216872.0,317854211716.0,95043343488.0,482949216872.0,357960809650.0,2024.0,CFS,IT/전자,76400,76.78391959798995,43.71708302797009,31315.39461959845,-0.5901126358691303,43498.49761283024,-0.43064793700483983,— 고평가
098460,고영,KOSDAQ,1994420632750,579999,319.0,317.0,202538127214.0,125851699437.0,3322352718.0,20998990602.0,377932270492.0,284011001294.0,36095207500.0,54763375690.0,323168894802.0,2024.0,CFS,IT/전자,27600,86.52037617554859,43.71708302797009,10039.809933318498,-0.6362387705319384,13945.749485922459,-0.4947192215245486,— 고평가
131970,두산테스나,KOSDAQ GLOBAL,1979109171200,563545,1912.0,1912.0,373117930000.0,67807589000.0,37923282000.0,36781312000.0,787696560000.0,113602076000.0,183136544000.0,787696560000.0,437666508000.0,2024.0,CFS,IT/전자,104200,54.49790794979079,43.71708302797009,60175.91408308768,-0.4224960260740146,83587.06274947882,-0.19782089491862936,— 고평가
078600,대주전자재료,KOSDAQ,1953650836600,177816,2477.0,2268.0,219316249770.0,61986409925.0,29353571296.0,36394010154.0,622950058762.0,175050332242.0,315426510534.0,622950058762.0,230239136477.0,2024.0,CFS,IT/전자,118100,47.67864352038757,43.71708302797009,77958.02258567374,-0.3398981999519582,108287.21466028191,-0.08308878357085595,— 고평가
140860,파크시스템스,KOSDAQ GLOBAL,1910333061000,244747,6175.0,6156.0,175059849427.0,114217506199.0,38529871391.0,42803661818.0,274315476326.0,191151103812.0,62937674219.0,274315476326.0,187909793142.0,2024.0,CFS,IT/전자,261000,42.26720647773279,43.71708302797009,194344.28319198033,-0.2553858881533321,269952.9876977153,0.0343026348571467,⚠️ 주의
038500,삼표시멘트,KOSDAQ,1874506235220,239639,616.0,616.0,790786523331.0,169229127166.0,103930124574.0,66099929851.0,1485067226446.0,317873666526.0,311290002411.0,1485067226446.0,756213299450.0,2024.0,CFS,소재/철강,17170,27.873376623376622,60.75709779179811,19387.21918158055,0.12913332449508147,37426.37223974764,1.1797537705152963,🔥 강력
101490,에스앤에스텍,KOSDAQ,1821998666600,411048,1452.0,1452.0,176013891367.0,59493427722.0,29478688017.0,30313647619.0,297031688485.0,155043401195.0,39676525728.0,297031688485.0,246847048853.0,2024.0,CFS,IT/전자,87500,60.26170798898072,43.71708302797009,45698.44521372558,-0.4777320547002791,63477.204556612574,-0.27454623363871344,— 고평가
437730,삼현,KOSDAQ,1759769968500,262266,274.0,,100447699055.0,13837444224.0,5516949984.0,8314379320.0,140292826674.0,94293156974.0,20997060791.0,140292826674.0,115237838264.0,2024.0,CFS,소재/철강,51600,188.32116788321167,60.75709779179811,8623.535804793944,-0.8328772130853886,16647.44479495268,-0.6773751008730101,— 고평가
232140,와이씨,KOSDAQ,1735259152500,1109539,137.0,137.0,211241210832.0,58448212614.0,10599506307.0,12926037556.0,576855440421.0,260930516127.0,101255439318.0,576855440421.0,418212295510.0,2024.0,CFS,IT/전자,20200,147.44525547445255,43.71708302797009,4311.767902396972,-0.7865461434456944,5989.240374831902,-0.703502951740995,— 고평가
080220,제주반도체,KOSDAQ,1525817501900,447487,581.0,581.0,162349945455.0,35407901848.0,9581360274.0,19405207353.0,225427601825.0,175914531374.0,38259555518.0,225427601825.0,184233770184.0,2024.0,CFS,IT/전자,42350,72.89156626506023,43.71708302797009,18285.672637172564,-0.5682249672450398,25399.62523925062,-0.4002449766410715,— 고평가
397030,에이프릴바이오,KOSDAQ,1505599377000,1375822,913.0,913.0,,,16869084717.0,20005162287.0,99598583008.0,96626064721.0,8482191743.0,99598583008.0,90987762157.0,2024.0,OFS,바이오/제약,59300,64.95071193866374,59.18174250638633,28734.6284298426,-0.5154362828019797,54032.930908330716,-0.08882072667233194,— 고평가
195940,HK이노엔,KOSDAQ GLOBAL,1475987321100,1012066,2174.0,2174.0,897141915178.0,435072884504.0,88224439067.0,61580192966.0,1889575171545.0,385467722761.0,463964828224.0,1889575171545.0,1251377196361.0,2024.0,OFS,바이오/제약,51800,23.827046918123276,59.18174250638633,68421.77678694174,0.3208837217556321,128661.10820888387,1.483805177777681,🔥 강력
082920,비츠로셀,KOSDAQ,1366985231550,154718,2300.0,2300.0,210779361832.0,70487152733.0,51910636695.0,51260348099.0,317852058044.0,237675367513.0,32826959998.0,317852058044.0,283013473108.0,2024.0,CFS,소재/철강,32650,14.195652173913043,60.75709779179811,72387.3443468105,1.2170702709589738,139741.32492113565,3.2799793237713826,🔥 강력
131290,티에스이,KOSDAQ,1347282052200,372226,3956.0,3956.0,348053207965.0,87004601378.0,39898852512.0,45031658141.0,519408350485.0,268896709967.0,94754519261.0,519408350485.0,399699298627.0,2024.0,CFS,IT/전자,115800,29.271991911021235,43.71708302797009,124506.23227651404,0.07518335299234924,172944.78045864968,0.49347824230267423,🔥 강력
281740,레이크머티리얼즈,KOSDAQ,1313296349040,1255652,317.0,,138725778383.0,36275419374.0,22166082728.0,21020540344.0,351334173536.0,127529963803.0,113875215680.0,351334173536.0,131371346090.0,2024.0,CFS,소재/철강,19260,60.75709779179811,60.75709779179811,9976.864416495186,-0.4819904248964078,19260.0,0.0,— 고평가
183300,코미코,KOSDAQ GLOBAL,1258420285200,997812,5402.0,5402.0,,234809809531.0,112461653836.0,87845843289.0,800342522976.0,319319304670.0,276059405083.0,800342522976.0,375718062479.0,2024.0,CFS,IT/전자,115000,21.288411699370602,43.71708302797009,170015.84093976967,0.4783986168675623,236159.68251709442,1.0535624566703863,🔥 강력
166090,하나머티리얼즈,KOSDAQ GLOBAL,1226215788000,660750,1627.0,1617.0,251646191336.0,74430632865.0,43411736320.0,31756594796.0,573884327709.0,137267888958.0,121039753948.0,573884327709.0,353781902893.0,2024.0,CFS,IT/전자,59300,36.44744929317763,43.71708302797009,51206.1779357655,-0.13648941086398814,71127.69408650734,0.19945521225138854,⚠️ 주의
253450,스튜디오드래곤,KOSDAQ GLOBAL,1200836995100,1168684,1114.0,1114.0,550080744350.0,67972349289.0,36393818100.0,33488155067.0,925506475223.0,393799198479.0,169437693840.0,185882470870.0,739624004353.0,2024.0,CFS,엔터/미디어,37700,33.84201077199282,27.697013518832733,35060.6528705856,-0.07000920767677445,30854.473059979664,-0.18157896392626885,— 고평가
